# combined_potential, row=x, cols = y
2.545215240243864441e+10,2.570658295042210388e+10,2.596334067410688019e+10,2.622232520840373993e+10,2.648342473917043304e+10,2.674651535105789185e+10,2.701146037032186127e+10,2.727810970735391998e+10,2.754629920441758728e+10,2.781584999484981537e+10,2.808656788079956055e+10,2.835824273741389465e+10,2.863064795223593140e+10,2.890353990943370056e+10,2.917665752931615448e+10,2.944972187439144897e+10,2.972243583395847321e+10,2.999448389986772919e+10,3.026553204661210632e+10,3.053522772927768707e+10,3.080320001306539154e+10,3.106905984804943848e+10,3.133240050253200150e+10,3.159279816775057220e+10,3.184981274576326752e+10,3.210298883104984665e+10,3.235185689470202637e+10,3.259593467802244186e+10,3.283472879990487671e+10,3.306773657953879547e+10,3.329444807279108429e+10,3.351434831710493088e+10,3.372691977597237396e+10,3.393164497005130768e+10,3.412800927789088821e+10,3.431550388509778595e+10,3.449362885672361755e+10,3.466189630379631042e+10,3.481983361137014771e+10,3.496698669234944153e+10,3.510292322876025391e+10,3.522723586020587921e+10,3.533954527803353882e+10,3.543950318333370972e+10,3.552679506733737183e+10,3.560114277409760284e+10,3.566230680753929138e+10,3.571008834800863647e+10,3.574433094730097961e+10,3.576492187571369934e+10,3.577179309986451721e+10,3.576492187571369934e+10,3.574433094730097961e+10,3.571008834800864410e+10,3.566230680753928375e+10,3.560114277409759521e+10,3.552679506733736420e+10,3.543950318333369446e+10,3.533954527803353882e+10,3.522723586020587158e+10,3.510292322876024628e+10,3.496698669234942627e+10,3.481983361137014008e+10,3.466189630379630280e+10,3.449362885672359467e+10,3.431550388509776306e+10,3.412800927789086914e+10,3.393164497005128479e+10,3.372691977597235870e+10,3.351434831710491180e+10,3.329444807279106903e+10,3.306773657953877258e+10,3.283472879990485382e+10,3.259593467802242279e+10,3.235185689470200348e+10,3.210298883104982376e+10,3.184981274576324463e+10,3.159279816775054932e+10,3.133240050253197479e+10,3.106905984804941940e+10,3.080320001306536865e+10,3.053522772927766418e+10,3.026553204661208344e+10,2.999448389986770630e+10,2.972243583395845032e+10,2.944972187439142990e+10,2.917665752931613159e+10,2.890353990943367767e+10,2.863064795223590851e+10,2.835824273741386414e+10,2.808656788079953766e+10,2.781584999484979248e+10,2.754629920441756821e+10,2.727810970735389328e+10,2.701146037032183838e+10,2.674651535105786896e+10,2.648342473917040253e+10,2.622232520840371704e+10,2.596334067410685730e+10,2.570658295042208099e+10,2.545215240243862534e+10
2.571055972425440216e+10,2.597289879417657471e+10,2.623780008613612366e+10,2.650516602071009064e+10,2.677488703962812042e+10,2.704684088122547913e+10,2.732089184596235657e+10,2.759689005687152863e+10,2.787467072061925507e+10,2.815405339574462891e+10,2.843484127557433701e+10,2.871682049428327942e+10,2.899975946557538605e+10,2.928340826447686005e+10,2.956749806374698257e+10,2.985174063739677048e+10,3.013582794473418427e+10,3.041943180919683838e+10,3.070220370695183563e+10,3.098377468079974365e+10,3.126375539527331543e+10,3.154173634892755127e+10,3.181728825963150787e+10,3.208996263814964294e+10,3.235929256440016937e+10,3.262479367946317291e+10,3.288596540465155029e+10,3.314229239673339462e+10,3.339324624569599915e+10,3.363828741827400970e+10,3.387686744685018921e+10,3.410843135931433868e+10,3.433242034109389496e+10,3.454827461592396545e+10,3.475543652710240173e+10,3.495335379608740234e+10,3.514148293046863556e+10,3.531929274871374512e+10,3.548626798480339050e+10,3.564191293206223297e+10,3.578575508230883789e+10,3.591734871401116943e+10,3.603627838155737305e+10,3.614216225712153625e+10,3.623465527698619080e+10,3.631345204560917664e+10,3.637828945319627380e+10,3.642894896603234100e+10,3.646525855327197266e+10,3.648709421920527649e+10,3.649438111607670593e+10,3.648709421920527649e+10,3.646525855327197266e+10,3.642894896603234100e+10,3.637828945319627380e+10,3.631345204560916138e+10,3.623465527698617554e+10,3.614216225712152100e+10,3.603627838155735779e+10,3.591734871401115417e+10,3.578575508230882263e+10,3.564191293206222534e+10,3.548626798480337524e+10,3.531929274871372986e+10,3.514148293046862030e+10,3.495335379608738708e+10,3.475543652710238647e+10,3.454827461592395020e+10,3.433242034109387207e+10,3.410843135931431580e+10,3.387686744685015869e+10,3.363828741827399445e+10,3.339324624569597626e+10,3.314229239673337555e+10,3.288596540465152740e+10,3.262479367946315002e+10,3.235929256440013885e+10,3.208996263814961243e+10,3.181728825963148499e+10,3.154173634892752838e+10,3.126375539527329254e+10,3.098377468079971695e+10,3.070220370695181274e+10,3.041943180919681549e+10,3.013582794473415375e+10,2.985174063739674377e+10,2.956749806374695969e+10,2.928340826447683334e+10,2.899975946557536316e+10,2.871682049428324890e+10,2.843484127557431030e+10,2.815405339574460602e+10,2.787467072061922455e+10,2.759689005687150574e+10,2.732089184596232605e+10,2.704684088122545624e+10,2.677488703962809753e+10,2.650516602071006775e+10,2.623780008613609695e+10,2.597289879417654800e+10,2.571055972425437546e+10
2.597161769319667816e+10,2.624211544600073242e+10,2.651542669578694534e+10,2.679145742467313385e+10,2.707010110950813293e+10,2.735123791930644226e+10,2.763473389697954941e+10,2.792044013027367401e+10,2.820819191774374390e+10,2.849780793658776093e+10,2.878908942022934723e+10,2.908181935465992737e+10,2.937576170372403717e+10,2.967066067473572540e+10,2.996624003702980423e+10,3.026220250725390244e+10,3.055822921636543655e+10,3.085397927437552643e+10,3.114908944983945084e+10,3.144317398188407135e+10,3.173582454313769531e+10,3.202661037223301315e+10,3.231507859453531647e+10,3.260075474934955215e+10,3.288314354102915955e+10,3.316172983009683990e+10,3.343597987865254974e+10,3.370534286195458603e+10,3.396925265509899139e+10,3.422712990018939972e+10,3.447838435530212402e+10,3.472241752195034027e+10,3.495862554269911957e+10,3.518640235516860962e+10,3.540514308299500275e+10,3.561424763853156281e+10,3.581312450631564331e+10,3.600119467076684570e+10,3.617789564639068604e+10,3.634268556411616516e+10,3.649504726346566772e+10,3.663449233719885254e+10,3.676056507302725983e+10,3.687284623607530212e+10,3.697095663604611206e+10,3.705456042458168030e+10,3.712336807109205627e+10,3.717713896933452606e+10,3.721568363217800140e+10,3.723886543818302917e+10,3.724660190072145081e+10,3.723886543818302917e+10,3.721568363217799377e+10,3.717713896933451843e+10,3.712336807109205627e+10,3.705456042458166504e+10,3.697095663604610443e+10,3.687284623607529449e+10,3.676056507302725220e+10,3.663449233719883728e+10,3.649504726346565247e+10,3.634268556411614990e+10,3.617789564639067078e+10,3.600119467076683044e+10,3.581312450631562805e+10,3.561424763853153992e+10,3.540514308299497986e+10,3.518640235516859436e+10,3.495862554269909668e+10,3.472241752195031738e+10,3.447838435530210114e+10,3.422712990018937302e+10,3.396925265509897232e+10,3.370534286195455933e+10,3.343597987865252686e+10,3.316172983009680939e+10,3.288314354102913284e+10,3.260075474934952545e+10,3.231507859453528595e+10,3.202661037223298645e+10,3.173582454313767242e+10,3.144317398188404846e+10,3.114908944983942032e+10,3.085397927437549591e+10,3.055822921636540985e+10,3.026220250725387573e+10,2.996624003702977753e+10,2.967066067473569870e+10,2.937576170372401047e+10,2.908181935465990448e+10,2.878908942022932434e+10,2.849780793658773041e+10,2.820819191774371719e+10,2.792044013027365112e+10,2.763473389697952652e+10,2.735123791930641937e+10,2.707010110950810623e+10,2.679145742467310715e+10,2.651542669578692627e+10,2.624211544600070953e+10,2.597161769319664764e+10
2.623524379298471069e+10,2.651415503968975830e+10,2.679614819110779572e+10,2.708113365750112915e+10,2.736900882646591949e+10,2.765965717660912704e+10,2.795294736877934265e+10,2.824873231973134995e+10,2.854684826412648392e+10,2.884711381188734436e+10,2.914932900913204956e+10,2.945327441220228577e+10,2.975871018565966034e+10,3.006537523654017639e+10,3.037298639860522461e+10,3.068123768178261566e+10,3.098979960341906738e+10,3.129831861932636642e+10,3.160641667385037231e+10,3.191369088927243042e+10,3.221971341570706940e+10,3.252403146322500610e+10,3.282616753813885117e+10,3.312561990517149353e+10,3.342186329651683426e+10,3.371434988753511429e+10,3.400251055694419098e+10,3.428575644682936096e+10,3.456348083456727600e+10,3.483506132483477783e+10,3.509986236526295471e+10,3.535723808404122162e+10,3.560653544194209290e+10,3.584709768492497253e+10,3.607826807681243134e+10,3.629939388467373657e+10,3.650983058267629242e+10,3.670894623347772980e+10,3.689612599994042206e+10,3.707077673427305603e+10,3.723233158685161591e+10,3.738025457314112854e+10,3.751404503450324249e+10,3.763324192737367249e+10,3.773742787543061066e+10,3.782623292100686646e+10,3.789933791513630676e+10,3.795647749022966003e+10,3.799744256536076355e+10,3.802208234138183594e+10,3.803030575140481567e+10,3.802208234138183594e+10,3.799744256536075592e+10,3.795647749022964478e+10,3.789933791513629913e+10,3.782623292100685120e+10,3.773742787543060303e+10,3.763324192737365723e+10,3.751404503450323486e+10,3.738025457314111328e+10,3.723233158685160828e+10,3.707077673427304077e+10,3.689612599994039917e+10,3.670894623347770691e+10,3.650983058267626953e+10,3.629939388467372131e+10,3.607826807681240845e+10,3.584709768492494202e+10,3.560653544194206238e+10,3.535723808404119873e+10,3.509986236526293945e+10,3.483506132483475494e+10,3.456348083456725311e+10,3.428575644682933807e+10,3.400251055694416809e+10,3.371434988753508759e+10,3.342186329651680756e+10,3.312561990517146301e+10,3.282616753813882446e+10,3.252403146322498322e+10,3.221971341570704651e+10,3.191369088927241135e+10,3.160641667385034180e+10,3.129831861932633972e+10,3.098979960341904449e+10,3.068123768178258896e+10,3.037298639860519791e+10,3.006537523654014587e+10,2.975871018565962982e+10,2.945327441220225525e+10,2.914932900913201904e+10,2.884711381188731384e+10,2.854684826412645721e+10,2.824873231973132324e+10,2.795294736877931213e+10,2.765965717660910034e+10,2.736900882646589661e+10,2.708113365750110626e+10,2.679614819110776901e+10,2.651415503968973160e+10,2.623524379298468399e+10
2.650134436937451172e+10,2.678892818173309326e+10,2.707988036818949127e+10,2.737411673211371613e+10,2.767153955250897598e+10,2.797203660814981842e+10,2.827548017144977570e+10,2.858172597681074524e+10,2.889061216933459473e+10,2.920195824102229309e+10,2.951556396294620895e+10,2.983120832335092163e+10,3.014864848320649719e+10,3.046761876239033127e+10,3.078782967138764954e+10,3.110896700514781189e+10,3.143069101747768021e+10,3.175263569604981995e+10,3.207440815970021820e+10,3.239558820112517548e+10,3.271572799929233932e+10,3.303435202677921295e+10,3.335095717776248550e+10,3.366501314241853333e+10,3.397596305297299957e+10,3.428322442547317886e+10,3.458619041947640228e+10,3.488423143518558502e+10,3.517669706407616425e+10,3.546291840472006226e+10,3.574221075032942963e+10,3.601387664854870605e+10,3.627720932729228210e+10,3.653149647306464386e+10,3.677602434035928345e+10,3.701008216259443665e+10,3.723296682682620239e+10,3.744398776642337799e+10,3.764247201825424194e+10,3.782776938398947144e+10,3.799925762913119507e+10,3.815634764857934570e+10,3.829848852416262054e+10,3.842517239776819611e+10,3.853593908363362122e+10,3.863038034508849335e+10,3.870814376456991577e+10,3.876893614103912354e+10,3.881252635589439392e+10,3.883874765695010376e+10,3.884749931982940674e+10,3.883874765695008850e+10,3.881252635589437866e+10,3.876893614103912354e+10,3.870814376456990051e+10,3.863038034508848572e+10,3.853593908363361359e+10,3.842517239776818848e+10,3.829848852416261292e+10,3.815634764857933807e+10,3.799925762913117981e+10,3.782776938398945618e+10,3.764247201825422668e+10,3.744398776642335510e+10,3.723296682682617950e+10,3.701008216259442139e+10,3.677602434035926819e+10,3.653149647306462097e+10,3.627720932729225159e+10,3.601387664854869080e+10,3.574221075032940674e+10,3.546291840472003937e+10,3.517669706407613373e+10,3.488423143518556213e+10,3.458619041947637177e+10,3.428322442547315979e+10,3.397596305297296524e+10,3.366501314241850281e+10,3.335095717776245117e+10,3.303435202677918243e+10,3.271572799929231644e+10,3.239558820112514496e+10,3.207440815970018768e+10,3.175263569604978943e+10,3.143069101747764587e+10,3.110896700514778519e+10,3.078782967138761902e+10,3.046761876239030838e+10,3.014864848320647430e+10,2.983120832335089111e+10,2.951556396294617844e+10,2.920195824102226257e+10,2.889061216933456802e+10,2.858172597681071472e+10,2.827548017144974518e+10,2.797203660814979172e+10,2.767153955250894547e+10,2.737411673211369324e+10,2.707988036818946075e+10,2.678892818173307037e+10,2.650134436937448502e+10
2.676981387895891190e+10,2.706633312943286896e+10,2.736652623498720551e+10,2.767031546335345078e+10,2.797760907970631409e+10,2.828830027553198624e+10,2.860226605820719910e+10,2.891936610579349518e+10,2.923944159278542328e+10,2.956231399393040466e+10,2.988778387476071930e+10,3.021562967914263153e+10,3.054560652594477844e+10,3.087744502884429932e+10,3.121085015530289078e+10,3.154550014282700729e+10,3.188104549273833466e+10,3.221710806377394867e+10,3.255328028985138321e+10,3.288912454820199585e+10,3.322417270571674347e+10,3.355792587267034149e+10,3.388985439389542389e+10,3.421939810786137390e+10,3.454596690386711121e+10,3.486894160657540894e+10,3.518767521530034637e+10,3.550149452271999359e+10,3.580970213395736694e+10,3.611157890220944977e+10,3.640638679129838562e+10,3.669337216869961548e+10,3.697176952484112549e+10,3.724080560588854980e+10,3.749970393799984741e+10,3.774768971136987305e+10,3.798399498254643250e+10,3.820786414378126526e+10,3.841855959890075684e+10,3.861536757667138672e+10,3.879760400522244263e+10,3.896462036508016968e+10,3.911580943403735352e+10,3.925061083465480042e+10,3.936851629483125305e+10,3.946907453368169403e+10,3.955189568895272064e+10,3.961665520832566833e+10,3.966309713508920288e+10,3.969103672861174011e+10,3.970036237156161499e+10,3.969103672861174011e+10,3.966309713508918762e+10,3.961665520832565308e+10,3.955189568895271301e+10,3.946907453368168640e+10,3.936851629483123779e+10,3.925061083465479279e+10,3.911580943403733826e+10,3.896462036508015442e+10,3.879760400522242737e+10,3.861536757667137146e+10,3.841855959890074158e+10,3.820786414378125000e+10,3.798399498254640961e+10,3.774768971136985779e+10,3.749970393799982452e+10,3.724080560588852692e+10,3.697176952484110260e+10,3.669337216869958496e+10,3.640638679129836273e+10,3.611157890220942688e+10,3.580970213395734406e+10,3.550149452271996307e+10,3.518767521530031586e+10,3.486894160657538605e+10,3.454596690386708069e+10,3.421939810786135101e+10,3.388985439389539337e+10,3.355792587267030716e+10,3.322417270571670914e+10,3.288912454820196533e+10,3.255328028985135651e+10,3.221710806377391815e+10,3.188104549273830414e+10,3.154550014282698059e+10,3.121085015530285645e+10,3.087744502884426880e+10,3.054560652594474792e+10,3.021562967914260101e+10,2.988778387476068878e+10,2.956231399393037415e+10,2.923944159278539658e+10,2.891936610579346466e+10,2.860226605820717239e+10,2.828830027553195190e+10,2.797760907970629120e+10,2.767031546335342407e+10,2.736652623498717499e+10,2.706633312943284225e+10,2.676981387895888138e+10
2.704053411451879120e+10,2.734625493893144608e+10,2.765597507753952408e+10,2.796962444815609741e+10,2.828711852044270325e+10,2.860835714394122696e+10,2.893322332648946381e+10,2.926158196712861633e+10,2.959327854895151901e+10,2.992813779885392761e+10,3.026596232284456635e+10,3.060653122744050217e+10,3.094959873972011566e+10,3.129489284081320190e+10,3.164211392995757294e+10,3.199093353871473694e+10,3.234099311747440720e+10,3.269190291893539429e+10,3.304324100576619339e+10,3.339455241204028320e+10,3.374534849021922302e+10,3.409510647731196213e+10,3.444326931525434113e+10,3.478924576140078735e+10,3.513241082516471100e+10,3.547210656615200043e+10,3.580764328747055817e+10,3.613830115515106201e+10,3.646333227068110657e+10,3.678196321846832275e+10,3.709339810357772827e+10,3.739682208735098267e+10,3.769140541958129883e+10,3.797630795591940308e+10,3.825068413831449890e+10,3.851368840480622864e+10,3.876448098318885803e+10,3.900223401132635498e+10,3.922613791559979248e+10,3.943540796852700806e+10,3.962929093741754913e+10,3.980707172840174103e+10,3.996807992464601135e+10,4.011169611432202148e+10,4.023735790314440918e+10,4.034456550815296936e+10,4.043288683392016602e+10,4.050196193945089722e+10,4.055150681355570984e+10,4.058131638818784332e+10,4.059126673283519745e+10,4.058131638818784332e+10,4.055150681355570221e+10,4.050196193945089722e+10,4.043288683392015839e+10,4.034456550815296173e+10,4.023735790314440155e+10,4.011169611432200623e+10,3.996807992464599609e+10,3.980707172840172577e+10,3.962929093741752625e+10,3.943540796852699280e+10,3.922613791559976959e+10,3.900223401132632446e+10,3.876448098318884277e+10,3.851368840480621338e+10,3.825068413831447601e+10,3.797630795591938782e+10,3.769140541958126831e+10,3.739682208735095978e+10,3.709339810357770538e+10,3.678196321846829224e+10,3.646333227068107605e+10,3.613830115515103149e+10,3.580764328747052765e+10,3.547210656615196991e+10,3.513241082516468811e+10,3.478924576140075684e+10,3.444326931525431061e+10,3.409510647731192780e+10,3.374534849021919632e+10,3.339455241204024887e+10,3.304324100576616669e+10,3.269190291893536758e+10,3.234099311747437286e+10,3.199093353871471024e+10,3.164211392995753860e+10,3.129489284081317139e+10,3.094959873972008514e+10,3.060653122744047165e+10,3.026596232284454346e+10,2.992813779885389709e+10,2.959327854895148849e+10,2.926158196712858582e+10,2.893322332648942947e+10,2.860835714394120026e+10,2.828711852044267273e+10,2.796962444815607452e+10,2.765597507753949738e+10,2.734625493893142319e+10,2.704053411451876831e+10
2.731337340999380112e+10,2.762856458595421219e+10,2.794810149102057266e+10,2.827192300161945343e+10,2.859995314351560211e+10,2.893209981374679565e+10,2.926825344119234467e+10,2.960828558930976486e+10,2.995204750601464081e+10,3.029936862732640076e+10,3.065005504326876068e+10,3.100388793660187531e+10,3.136062200727360916e+10,3.171998389800244904e+10,3.208167063912733459e+10,3.244534813375296783e+10,3.281064970724334717e+10,3.317717474821580887e+10,3.354448747129366684e+10,3.391211583489823914e+10,3.427955065019539642e+10,3.464624491983348083e+10,3.501161344717757416e+10,3.537503275820372009e+10,3.573584137889987946e+10,3.609334051075654602e+10,3.644679514554880524e+10,3.679543565795516968e+10,3.713845991048867035e+10,3.747503589962782288e+10,3.780430496486896515e+10,3.812538557367387390e+10,3.843737768502046204e+10,3.873936768261830139e+10,3.903043385604364014e+10,3.930965239437741089e+10,3.957610384276892090e+10,3.982887995813452148e+10,4.006709088641957092e+10,4.028987257101653290e+10,4.049639429055563354e+10,4.068586621485683441e+10,4.085754686079006958e+10,4.101075032549780273e+10,4.114485317315332031e+10,4.125930085331892395e+10,4.135361353406503296e+10,4.142739124123930359e+10,4.148031820644243622e+10,4.151216634008705139e+10,4.152279776201509857e+10,4.151216634008705139e+10,4.148031820644242859e+10,4.142739124123930359e+10,4.135361353406503296e+10,4.125930085331891632e+10,4.114485317315330505e+10,4.101075032549778748e+10,4.085754686079006195e+10,4.068586621485681152e+10,4.049639429055561829e+10,4.028987257101651001e+10,4.006709088641955566e+10,3.982887995813450623e+10,3.957610384276889801e+10,3.930965239437738800e+10,3.903043385604361725e+10,3.873936768261827087e+10,3.843737768502043152e+10,3.812538557367385864e+10,3.780430496486893463e+10,3.747503589962779236e+10,3.713845991048864746e+10,3.679543565795513916e+10,3.644679514554877472e+10,3.609334051075651550e+10,3.573584137889984894e+10,3.537503275820368958e+10,3.501161344717754364e+10,3.464624491983345032e+10,3.427955065019536591e+10,3.391211583489821243e+10,3.354448747129363251e+10,3.317717474821577454e+10,3.281064970724331665e+10,3.244534813375294495e+10,3.208167063912730408e+10,3.171998389800241852e+10,3.136062200727357483e+10,3.100388793660184479e+10,3.065005504326873016e+10,3.029936862732637024e+10,2.995204750601461411e+10,2.960828558930973434e+10,2.926825344119231415e+10,2.893209981374676514e+10,2.859995314351557159e+10,2.827192300161943054e+10,2.794810149102054596e+10,2.762856458595418167e+10,2.731337340999376678e+10
2.758818582890294647e+10,2.791311806289015961e+10,2.824276437892634583e+10,2.857707405181597900e+10,2.891598115830748749e+10,2.925940318814736938e+10,2.960723958048502350e+10,2.995937018837726974e+10,3.031565367567116547e+10,3.067592585231958771e+10,3.103999795622142792e+10,3.140765489198876953e+10,3.177865343963289642e+10,3.215272044902721786e+10,3.252955103913746643e+10,3.290880682438287735e+10,3.329011419406969452e+10,3.367306267456353760e+10,3.405720340766592407e+10,3.444204778243559265e+10,3.482706626132785034e+10,3.521168744487156677e+10,3.559529742199713135e+10,3.597723945538256073e+10,3.635681405259358215e+10,3.673327947414102173e+10,3.710585272864767456e+10,3.747371110289464569e+10,3.783599427041522980e+10,3.819180701636871338e+10,3.854022260855383301e+10,3.888028683457710266e+10,3.921102271342243958e+10,3.953143587611582947e+10,3.984052059508657074e+10,4.013726642554270172e+10,4.042066540514987183e+10,4.068971974106533051e+10,4.094344989653367615e+10,4.118090297343986511e+10,4.140116127308778381e+10,4.160335090564968872e+10,4.178665030977024841e+10,4.195029853817082214e+10,4.209360316312124634e+10,4.221594765752690125e+10,4.231679811316337585e+10,4.239570916718067932e+10,4.245232902115345764e+10,4.248640345331332397e+10,4.249777874370425415e+10,4.248640345331332397e+10,4.245232902115345764e+10,4.239570916718067932e+10,4.231679811316337585e+10,4.221594765752688599e+10,4.209360316312123108e+10,4.195029853817080688e+10,4.178665030977023315e+10,4.160335090564966583e+10,4.140116127308776093e+10,4.118090297343984222e+10,4.094344989653366089e+10,4.068971974106530762e+10,4.042066540514984131e+10,4.013726642554267883e+10,3.984052059508654785e+10,3.953143587611579895e+10,3.921102271342240906e+10,3.888028683457707214e+10,3.854022260855380249e+10,3.819180701636868286e+10,3.783599427041519165e+10,3.747371110289461517e+10,3.710585272864764404e+10,3.673327947414099121e+10,3.635681405259355164e+10,3.597723945538253021e+10,3.559529742199708557e+10,3.521168744487153625e+10,3.482706626132781982e+10,3.444204778243555450e+10,3.405720340766588974e+10,3.367306267456350708e+10,3.329011419406966019e+10,3.290880682438283920e+10,3.252955103913742828e+10,3.215272044902718735e+10,3.177865343963286591e+10,3.140765489198874664e+10,3.103999795622139359e+10,3.067592585231955338e+10,3.031565367567112732e+10,2.995937018837723541e+10,2.960723958048499298e+10,2.925940318814733887e+10,2.891598115830745697e+10,2.857707405181595230e+10,2.824276437892631531e+10,2.791311806289012909e+10,2.758818582890292358e+10
2.786481034089823532e+10,2.819975545675604248e+10,2.853980592468643951e+10,2.888492299724460602e+10,2.923505245036467743e+10,2.959012307943139648e+10,2.995004510578541565e+10,3.031470849537561417e+10,3.068398119287442398e+10,3.105770727646315765e+10,3.143570504069532776e+10,3.181776501737808990e+10,3.220364794728829193e+10,3.259308271876717377e+10,3.298576429281207275e+10,3.338135163818767166e+10,3.377946570427886963e+10,3.417968746384883881e+10,3.458155606247174072e+10,3.498456711607662201e+10,3.538817120263398743e+10,3.579177259837638092e+10,3.619472831287439728e+10,3.659634748056535339e+10,3.699589116870352173e+10,3.739257266289859009e+10,3.778555829115237427e+10,3.817396884531742859e+10,3.855688165492472839e+10,3.893333336214208984e+10,3.930232343806680298e+10,3.966281846954325867e+10,4.001375723224598694e+10,4.035405655001760864e+10,4.068261792266603851e+10,4.099833488501026917e+10,4.130010103945406342e+10,4.158681868341918945e+10,4.185740793233100891e+10,4.211081621932839966e+10,4.234602803529045105e+10,4.256207475792684174e+10,4.275804440728063202e+10,4.293309115763043213e+10,4.308644443288593292e+10,4.321741741439248657e+10,4.332541479665348816e+10,4.340993963770797729e+10,4.347059916645830536e+10,4.350710942867321014e+10,4.351929867612289429e+10,4.350710942867321777e+10,4.347059916645829773e+10,4.340993963770797729e+10,4.332541479665347290e+10,4.321741741439247131e+10,4.308644443288592529e+10,4.293309115763041687e+10,4.275804440728060913e+10,4.256207475792681885e+10,4.234602803529042053e+10,4.211081621932838440e+10,4.185740793233097839e+10,4.158681868341915894e+10,4.130010103945404053e+10,4.099833488501023865e+10,4.068261792266600800e+10,4.035405655001757812e+10,4.001375723224596405e+10,3.966281846954322815e+10,3.930232343806677246e+10,3.893333336214205933e+10,3.855688165492469788e+10,3.817396884531739044e+10,3.778555829115233612e+10,3.739257266289855957e+10,3.699589116870349121e+10,3.659634748056531525e+10,3.619472831287436676e+10,3.579177259837634277e+10,3.538817120263394928e+10,3.498456711607659149e+10,3.458155606247171021e+10,3.417968746384880447e+10,3.377946570427883911e+10,3.338135163818763351e+10,3.298576429281203461e+10,3.259308271876714325e+10,3.220364794728825378e+10,3.181776501737804794e+10,3.143570504069528580e+10,3.105770727646312714e+10,3.068398119287439346e+10,3.031470849537558365e+10,2.995004510578538513e+10,2.959012307943136597e+10,2.923505245036464691e+10,2.888492299724457550e+10,2.853980592468640900e+10,2.819975545675601196e+10,2.786481034089820099e+10
